ATCOCode,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
36006001053,winamta,,,Wellington Road,en,,,Wellington Road,en,St Marks Road,en,,,adj,en,E,E0055222,Maidenhead,,,,,,,0,U,487779,181207,-0.736175965,51.52296961,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2015-01-21T11:30:33,4,rev,act
36006001055,wingagw,,,All Saints Avenue,en,,,Boyn Hill Close,en,Bath Road,en,,,nr,en,NE,E0055222,Maidenhead,,,,,,,0,U,487601,181014,-0.73878885,51.52126228,BCT,CUS,OTH,,,,65,2004-12-07T00:00:00,2007-03-07T00:00:00,4,rev,act
36006001056,winamtd,,,Fairacre,en,,,Fairacre,en,Bath Road,en,,,opp,en,NE,E0055222,Maidenhead,,,,,,,0,U,487344,180902,-0.742519788,51.52029524,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2007-03-07T00:00:00,1,rev,act
36006740740,windwdw,,,Ditton Road Junction,en,,,New Road,en,Horton Road,en,,,E-bound,en,SE,E0053882,Datchet,,,,,,,0,U,499567,176770,-0.567572383,51.48113432,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2008-03-24T00:00:00,2,rev,act
36006740741,windwga,,,Ditton Road Junction,en,,,Ditton Road,en,Horton Road,en,,,W-bound,en,NW,E0053882,Datchet,,,,,,,0,U,499435,176806,-0.569462494,51.4814811,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2004-04-30T00:00:00,1,rev,act
36006001070,winamwa,,,Bannard Road,en,,,Bannard Road,en,Altwood Road,en,,,opp,en,E,E0055222,Maidenhead,,,,,,,0,U,486204,180386,-0.759072275,51.51583165,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2004-04-20T00:00:00,1,rev,act
36006001438,wingajm,,,Badminton Road,en,,,Badminton Road,en,Wootton Way,en,,,adj,en,NW,E0055222,Maidenhead,,,,,,,0,U,487059,180688,-0.746679181,51.51841547,BCT,CUS,OTH,,,,65,2004-12-06T00:00:00,2007-03-07T00:00:00,2,rev,act
36006825825,winajtw,,,Heywood Park,en,,,Airfield,en,Waltham Road,en,,,adj,en,SW,E0053891,White Waltham,,,,,,,0,U,485763,178221,-0.765951909,51.4964367,BCT,HAR,OTH,,,,65,2004-10-01T00:00:00,2010-08-10T00:00:00,5,rev,act
36006825826,winajwa,,,Heywood Park,en,,,Airfield,en,Waltham Road,en,,,opp,en,NE,E0053891,White Waltham,,,,,,,0,U,485757,178237,-0.766034436,51.49658144,BCT,HAR,OTH,,,,65,2004-10-01T00:00:00,2010-08-10T00:00:00,4,rev,act
36006001440,wingatm,,,Glennifer Stables,en,,,Stables,en,Drift Road,en,,,adj,en,W,E0043293,Paley Street,,,,,,,0,U,487102,174995,-0.747462763,51.46723264,BCT,HAR,OTH,,,,65,2006-05-10T00:00:00,2010-08-06T00:00:00,3,rev,act
36006001441,wingatp,,,Bridge House,en,,,Sheepcote Lane,en,Paley Street,en,,,o/s,en,W,E0043293,Paley Street,,,,,,,1,U,487039,176282,-0.74805287,51.47881162,BCT,HAR,TIP,,,,65,2006-05-10T00:00:00,2010-08-10T00:00:00,7,rev,act
36006001208,winadgm,,,Magna Carta Lane,en,,,Magna Carta Lane,en,Staines Road,en,,,nr,en,NW,E0053892,Wraysbury,,,,,,,0,U,500562,173364,-0.554216561,51.45034316,BCT,CUS,OTH,,,,65,2004-10-05T00:00:00,2004-10-05T00:00:00,2,rev,act
36006160160,windapj,,,Square Deal Cafe,en,,,Knowl Hill Common,en,Bath Road A4,en,,,opp,en,SW,E0043279,Knowl Hill,,,,,,,1,U,482449,179578,-0.813363028,51.50912788,BCT,MKD,OTH,,,,65,2004-05-19T00:00:00,2008-03-24T00:00:00,2,rev,act
36006001442,wingajt,,,Hazell Close,en,,,Hazell Close,en,Florence Avenue,en,,,adj,en,N,E0055222,Maidenhead,,,,,,,0,U,489011,181934,-0.71823961,51.52931216,BCT,CUS,OTH,,,,65,2006-05-15T00:00:00,2008-10-29T00:00:00,2,rev,act
36006001067,winamtw,,,Altwood School,en,,,Altwood School,en,school driveway,en,,,inside,en,E,E0055222,Maidenhead,,,,,,,0,U,486762,180396,-0.751030303,51.51583623,BCT,MKD,TIP,,School Buses Only,en,65,2004-04-20T00:00:00,2007-08-25T00:00:00,2,rev,act
36006826826,winajwd,,,Church View,en,,,Church View,en,Waltham Road,en,,,opp,en,SW,E0053891,White Waltham,,,,,,,0,U,485467,177829,-0.770309624,51.49295763,BCT,HAR,OTH,,,,65,2004-10-01T00:00:00,2010-11-08T11:45:49,3,rev,act
36006002080,wingdap,,,Westacott Way Factory,en,,,Scottish and Southern Energy,en,Westacott Way,en,,,o/s,en,S,E0043280,Littlewick Green,,,,,,,0,U,484635,180166,-0.781730968,51.51409091,BCT,MKD,OTH,,Not in Use,en,65,2004-04-21T00:00:00,2007-02-07T00:00:00,2,rev,act
36006161161,windapm,,,Square Deal Cafe,en,,,Knowl Hill Common,en,Bath Road A4,en,,,o/s,en,NE,E0043279,Knowl Hill,,,,,,,1,U,482306,179475,-0.815447087,51.50822278,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2008-03-24T00:00:00,2,rev,act
36006002456,wingdtg,,,Old Mill Place,en,Old Mill Place,en,Old Mill Place,en,Coppermill Road,en,,,Opp,en,SW,E0053892,Wraysbury,,,,,,,0,U,501610,174366,-0.538852668,51.45916287,BCT,MKD,OTH,,,,65,2011-11-29T09:29:30,2011-11-29T09:29:30,0,new,act
36006001424,winapgp,,,High Street,en,,,Shepherds Close,en,Hurley High Street,en,,,southbound,en,S,E0053885,Hurley,,,,,,,1,U,482692,183397,-0.808967112,51.54342325,BCT,MKD,TIP,,,,65,2004-05-25T00:00:00,2014-12-23T16:31:17,2,rev,act
36006001157,winamwt,,,Windsor Castle PH,en,,,Osborne Road,en,Kings Road,en,,,opp,en,S,N0076684,Windsor,,,,,,,0,U,496950,175865,-0.605494526,51.47345351,BCT,MKD,OTH,,,,65,2004-04-22T00:00:00,2008-06-07T00:00:00,2,rev,act
36006001059,winamtg,,,Newlands Drive,en,,,Newlands Drive,en,Bath Road,en,,,adj,en,E,E0055222,Maidenhead,,,,,,,0,U,486136,180776,-0.759956812,51.51934785,BCT,MKD,TIP,,,,65,2004-04-20T00:00:00,2007-03-07T00:00:00,1,rev,act
36006001436,wingajd,,,Altwood Road,en,,,Altwood Road,en,Cannon Lane,en,,,adj,en,S,E0055222,Maidenhead,,,,,,,0,U,486027,180406,-0.761617577,51.51603838,BCT,CUS,OTH,,,,65,2004-12-06T00:00:00,2007-03-07T00:00:00,2,rev,act
36006212213,windgdj,,,Arthur Road,en,,,Alma Road,en,Arthur Road,en,,,o/s 53,en,E,N0076684,Windsor,,,,,,,0,U,496366,176884,-0.613622708,51.48271282,BCT,MKD,OTH,,,,65,2004-05-05T00:00:00,2010-11-08T10:01:50,2,rev,act
36006730730,windwap,,,Church,en,,,Bedford Lane,en,Church Road,en,,,opp,en,SW,E0057286,Sunningdale,,,,,,,1,U,495378,167506,-0.630370186,51.39858144,BCT,MKD,OTH,,,,65,2004-05-07T00:00:00,2008-05-28T00:00:00,2,rev,act
36006152153,windamt,,,Shire Horse PH,en,,,Shire Horse PH,en,Bath Road A4,en,,,adj,en,SW,E0055222,Maidenhead,,,,,,,0,U,484971,180392,-0.776835701,51.51607214,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2008-05-28T00:00:00,3,rev,act
36006018018,winatpg,,,Fane Way,en,,,Fane Way,en,Larchfield Road,en,,,E-bound,en,E,E0055222,Maidenhead,,,,,,,0,U,487818,180054,-0.735900909,51.51259895,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2008-10-29T00:00:00,1,rev,act
36006001388,winadpg,,,The Copper Horse,en,,,The Long Walk,en,Spring Hill,en,,,adj,en,NW,E0043318,Windsor Great Park,,,,,,,0,U,496862,172797,-0.607600549,51.44589072,BCT,CUS,OTH,,,,65,2004-08-25T00:00:00,2016-02-11T15:05:02,2,rev,act
36006003425,wingdat,,,Crown PH,en,,,Burchetts Green Road,en,Burchetts Green Lane,en,,,opp,en,SE,E0043250,Burchett's Green,,,,,,,1,U,483958,181361,-0.79120044,51.52493415,BCT,MKD,OTH,,Not in Use,en,65,2004-05-25T00:00:00,2008-03-24T00:00:00,2,rev,act
36006736736,windwdg,,,Keats Lane,en,,,Bekynton House,en,Eton Wick Road,en,,,nr,en,SE,E0053883,Eton,,,,,,,0,U,496482,177886,-0.611679217,51.49169988,BCT,MKD,OTH,,,,65,2004-04-29T00:00:00,2007-03-07T00:00:00,1,rev,act
36006739739,windwdp,,,Eton College,en,,,Common Lane,en,Slough Road,en,,,o/s,en,S,E0053883,Eton,,,,,,,0,U,496642,177904,-0.609370407,51.49183439,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2007-03-07T00:00:00,1,rev,act
36006019019,winatpj,,,Curls Road,en,,,Fetty Place,en,Curls Road,en,,,southbound,en,S,E0055222,Maidenhead,,,,,,,0,U,487752,179860,-0.736899971,51.51086528,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2014-12-23T15:15:09,2,rev,act
36006019020,winatpm,,,Curls Road,en,,,Fetty Place,en,Curls Road,en,,,northbound,en,N,E0055222,Maidenhead,,,,,,,0,U,487746,179831,-0.736993616,51.51060552,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2014-12-23T15:17:51,2,rev,act
36006002008,winadwa,,,Cherington Gate,en,,,Cherington Gate,en,Cranbrook Drive,en,,,opp,en,NW,E0043271,Furze Platt,Maidenhead,,,,,,0,U,486684,182321,-0.75168107,51.53315258,BCT,CUS,OTH,,,,65,2004-04-20T00:00:00,2014-03-03T00:00:00,2,rev,del
36006001408,wingaja,,,Cranbrook Drive West End,en,,,Cranbrook Drive,en,Furze Platt Road,en,,,opp,en,NE,E0043271,Furze Platt,Maidenhead,,,,,,0,U,486675,182421,-0.751786205,51.53405288,BCT,CUS,OTH,,,,65,2006-09-07T00:00:00,2007-02-07T00:00:00,2,rev,act
36006001372,,,,Maidenhead Rail Station,en,,,Courtlands,en,Shoppenhangers Road,en,,,Taxi Rank,en,,N0076683,Maidenhead Town Centre,Maidenhead,,,,,,0,U,488758,180680,-0.722201315,51.51807949,TXR,,,,,,65,2004-06-03T00:00:00,2013-10-09T10:02:16,3,rev,act
36006001414,,,,Rail Station,en,,,King Street,en,Station Approach,en,,,Main Taxi Rank,en,,N0076683,Maidenhead Town Centre,Maidenhead,,,,,,0,U,488732,180752,-0.722557825,51.5187308,TXR,,,,,,65,2004-05-24T00:00:00,2013-10-14T10:31:27,6,rev,act
36006001415,,,,High Street,en,,,St Ives Road,en,High Street,en,,,Taxi Rank,en,,N0076683,Maidenhead Town Centre,Maidenhead,,,,,,0,U,489072,181239,-0.717536003,51.52305508,TXR,,,,Evenings only,en,65,2004-05-24T00:00:00,2013-10-09T09:58:19,1,rev,act
36006001416,,,,King Street,en,,,Nicholsons Lane,en,King Street,en,,,Taxi Rank,en,,N0076683,Maidenhead Town Centre,Maidenhead,,,,,,0,U,488654,181100,-0.723594247,51.52187127,TXR,,,,,,65,2004-05-24T00:00:00,2013-10-09T09:58:45,1,rev,act
36006001165,winapad,,,Frascati Way,en,,,Broadway,en,Frascati Way,en,,,Stop S2,en,S,N0076683,Maidenhead Town Centre,Maidenhead,,,,,,0,U,488635,181039,-0.723883352,51.52132591,BCT,MKD,PTP,,,,65,2004-04-22T00:00:00,2011-11-14T15:48:05,5,rev,act
36006002457,wingdtj,,,York Road East,en,York Road East,en,Fotherby Court,en,York Road,en,,,E-bound,en,NE,N0076683,Maidenhead Town Centre,Maidenhead,,,,,,0,U,489135,181040,-0.716678464,51.52125631,BCT,MKD,OTH,,,,65,2012-01-09T13:47:58,2012-01-19T11:19:12,3,rev,act
36006001437,wingajg,,,Thatched Cottage,en,,,Highfield Lane,en,Cannon Lane,en,,,opp,en,S,E0043321,Woodlands Park,Maidenhead,,,,,,0,U,486006,179774,-0.762074128,51.51036031,BCT,CUS,OTH,,,,65,2004-12-06T00:00:00,2018-03-08T16:27:58,3,rev,del
36006004103,winagpa,,,Woodlands Park Avenue,en,,,Woodlands Park Ave,en,Woodlands Park Road,en,,,W-bound,en,W,E0043321,Woodlands Park,Maidenhead,,,,,,0,U,486173,178925,-0.7598755,51.50270295,BCT,CUS,OTH,,,,65,2004-10-01T00:00:00,2015-01-15T09:02:55,2,rev,act
36006035036,winawap,,,Lowbrook Drive,en,,,Lowbrook Drive,en,Woodlands Park Road,en,,,opp,en,SW,E0043321,Woodlands Park,Maidenhead,,,,,,0,U,486575,179061,-0.754051914,51.50386414,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2007-03-07T00:00:00,1,rev,act
36006038038,winawat,,,Woodlands Park Avenue,en,,,Woodlands Park Road,en,Woodlands Park Avenue,en,,,s-bound,en,SE,E0043321,Woodlands Park,Maidenhead,,,,,,0,U,486221,178879,-0.759195355,51.50228212,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2015-01-15T09:01:54,2,rev,act
36006737737,windwdj,,,Grenfell Place,en,,,Grenfell Avenue,en,Grenfell Road,en,,,E-bound,en,E,N0076683,Maidenhead Town Centre,Maidenhead,,,,,,1,U,488625,180803,-0.724086724,51.51920602,BCT,MKD,OTH,,,,65,2004-05-19T00:00:00,2007-12-17T00:00:00,3,rev,act
36006005005,winatja,,,Library,en,,,High Street,en,St Ives Road,en,,,o/s,en,S,N0076683,Maidenhead Town Centre,Maidenhead,,,,,,0,U,489031,181175,-0.718142957,51.52248623,BCT,MKD,OTH,,,,65,2004-04-22T00:00:00,2007-03-07T00:00:00,1,rev,act
36006040040,winawaw,,,Foliejohn Way,en,,,White Paddock,en,Sawyers Crescent,en,,,S-bound,en,SW,E0043321,Woodlands Park,Maidenhead,,,,,,0,U,486016,178646,-0.762204811,51.5002188,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2008-10-29T00:00:00,1,rev,act
36006093093,winawpm,,,The Golden Harp,en,,,Malvern Road,en,Furze Platt Road,en,,,o/s,en,NW,E0043271,Furze Platt,Maidenhead,,,,,,0,U,487707,182460,-0.736901862,51.53424429,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2007-03-07T00:00:00,1,rev,act
36006094094,winawpt,,,Gringer Hill Garage,en,,,Mossy Vale,en,Furze Platt Road,en,,,o/s 13,en,NW,E0043271,Furze Platt,Maidenhead,,,,,,0,U,487806,182230,-0.73553221,51.5321614,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2007-03-07T00:00:00,1,rev,act
36006096096,winawpw,,,Gringer Hill Garage,en,,,Linden Avenue,en,Gringer Hill,en,,,o/s,en,SE,E0043271,Furze Platt,Maidenhead,,,,,,0,U,487881,182125,-0.734477421,51.53120588,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2007-03-07T00:00:00,1,rev,act
36006002415,,,,Nicholsons Lane,en,,,King Street,en,Nicholsons Lane,en,,,Taxi Rank,en,,N0076683,Maidenhead Town Centre,Maidenhead,,,,,,0,U,488665,181133,-0.72342745,51.52216619,TXR,,,,,,65,2004-05-24T00:00:00,2013-10-09T10:00:04,2,rev,act
36006004164,winatgt,,,Frascati Way,en,,,High Town Road,en,Frascati Way,en,,,Stop N2,en,N,N0076683,Maidenhead Town Centre,Maidenhead,,,,,,0,U,488594,181084,-0.724462834,51.52173684,BCT,MKD,TIP,,,,65,2005-01-24T00:00:00,2011-11-14T15:47:49,5,rev,act
36006001409,winadta,,,Cox Green School,en,,,Highfield Lane,en,School Grounds,en,,,at,en,SW,E0053881,Cox Green,Maidenhead,,,,,,0,U,486325,179616,-0.757517234,51.50889141,BCT,CUS,TIP,,,,65,2004-09-30T00:00:00,2010-11-17T14:02:52,2,rev,act
36006031031,winawad,,,The Fairway,en,,,The Fairway,en,Highfield Lane,en,,,opp,en,SE,E0053881,Cox Green,Maidenhead,,,,,,0,U,486594,179527,-0.753663968,51.50805026,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2008-11-23T00:00:00,3,rev,act
36006123124,windaja,,,Hibbert Road Playing Field,en,,,Church Road,en,Bray Road,en,,,opp,en,N,E0053879,Bray,Maidenhead,,,,,,0,U,489898,179968,-0.705957326,51.51149918,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2008-10-29T00:00:00,1,rev,act
36006125125,windajd,,,Village Hall,en,,,Old Mill Lane,en,High Street Bray,en,,,opp,en,N,E0053879,Bray,Maidenhead,,,,,,1,U,490240,179433,-0.701167191,51.50663554,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2007-02-07T00:00:00,2,rev,act
36006125126,windajg,,,Village Hall,en,,,Old Mill Lane,en,High Street Bray,en,,,adj,en,S,E0053879,Bray,Maidenhead,,,,,,1,U,490254,179422,-0.700968339,51.50653443,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2007-02-07T00:00:00,1,rev,act
36006127127,windajm,,,Hastings Close,en,,,Hastings Close,en,Upper Bray Road,en,,,opp,en,SW,E0053879,Bray,Maidenhead,,,,,,0,U,490066,178735,-0.70385159,51.50038883,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2008-10-29T00:00:00,2,rev,act
36006108108,windadm,,,Spencers Bridge,en,,,Queensway,en,Gardner Road,en,,,W-bound,en,W,E0043271,Furze Platt,Maidenhead,,,,,,0,U,488220,182807,-0.729420938,51.53728371,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2007-03-07T00:00:00,1,rev,act
36006041041,winawda,,,Woodlands Park Shops,en,,,Cannon Lane,en,Woodlands Park Road,en,,,E-bound,en,E,E0043321,Woodlands Park,Maidenhead,,,,,,0,U,486008,178922,-0.762252831,51.50270108,BCT,MKD,TIP,,,,65,2004-10-01T00:00:00,2015-01-22T12:56:30,3,rev,act
36006733733,windwaw,,,Lambourne Drive,en,,,Lambourne Drive,en,Cox Green Road,en,,,opp,en,SE,E0053881,Cox Green,Maidenhead,,,,,,0,U,487555,179356,-0.739862952,51.5063652,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2014-12-23T15:06:05,2,rev,act
36006031032,winawag,,,The Fairway,en,,,The Fairway,en,Highfield Lane,en,,,adj,en,NW,E0053881,Cox Green,Maidenhead,,,,,,0,U,486580,179524,-0.753866378,51.50802543,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2008-11-23T00:00:00,3,rev,act
36006106107,windadj,,,Kent Way,en,,,Kent Way,en,Queensway,en,,,opp,en,S,E0043271,Furze Platt,Maidenhead,,,,,,0,U,488098,182448,-0.731269209,51.53407562,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2007-03-07T00:00:00,4,rev,act
36006110110,windadp,,,Switchback Road Shops,en,,,Shifford Crescent,en,Switchback Road North,en,,,nr,en,S,E0043271,Furze Platt,Maidenhead,,,,,,0,U,488088,182895,-0.731301644,51.53809535,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2007-03-07T00:00:00,1,rev,act
36006033033,winawaj,,,Old Court Close,en,,,The Points,en,Highfield Lane,en,,,adj,en,SE,E0053881,Cox Green,Maidenhead,,,,,,0,U,486780,179288,-0.751043324,51.50587332,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2014-12-23T14:58:44,2,rev,act
36006033034,winawam,,,Old Court Close,en,,,Old Court Close,en,Highfield Lane,en,,,opp,en,NW,E0053881,Cox Green,Maidenhead,,,,,,0,U,486735,179322,-0.751683179,51.50618585,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2014-12-23T15:00:15,2,rev,act
36006023023,winatwa,,,Brill Close,en,,,Cox Green Road,en,Shoppenhangers Road,en,,,adj,en,NE,E0053881,Cox Green,Maidenhead,,,,,,0,U,487668,179307,-0.73824739,51.50590723,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2007-03-07T00:00:00,2,rev,act
36006739740,windwdt,,,Eton College,en,,,Common Lane,en,Slough Road,en,,,opp,en,N,E0053883,Eton,,,,,,,0,U,496624,177931,-0.609622212,51.49208016,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2007-03-07T00:00:00,1,rev,act
36006004303,winatgw,,,Sandy Lane,en,,,Burnham House,en,Station Road,en,,,nr,en,S,E0057286,Sunningdale,,,,,,,0,U,495102,167731,-0.634276126,51.40065026,BCT,MKD,OTH,,,,65,2004-05-07T00:00:00,2004-05-07T00:00:00,1,rev,act
36006021021,winatpt,,,Norreys Drive,en,,,Phoenix Court,en,Norreys Drive,en,,,W-bound,en,NW,E0055222,Maidenhead,,,,,,,0,U,487867,179681,-0.735287823,51.50923835,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2014-12-23T15:11:32,2,rev,act
36006021022,winatpw,,,Norreys Drive,en,,,Phoenix Court,en,Norreys Drive,en,,,eastbound,en,SE,E0055222,Maidenhead,,,,,,,0,U,487866,179693,-0.735299243,51.50934638,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2014-12-23T15:12:00,2,rev,act
36006003208,winagmw,,,Sailing Club,en,,,Track to Sailing Club,en,Staines Road,en,,,opp,en,NW,E0053892,Wraysbury,,,,,,,0,U,501049,173011,-0.547311322,51.44708356,BCT,CUS,OTH,,,,65,2004-05-10T00:00:00,2008-03-24T00:00:00,1,rev,act
36006003197,winagmt,,,Village Green,en,,,Pickins Piece,en,Horton Road,en,,,S-bound,en,S,E0053884,Horton,,,,,,,0,U,501276,176009,-0.543188262,51.47399094,BCT,CUS,TIP,,School Journey only,en,65,2004-05-10T00:00:00,2008-05-31T00:00:00,3,rev,act
36006004440,wingawj,,,Sideways On Farm,en,,,farm track,en,Drift Road,en,,,adj,en,E,E0043293,Paley Street,,,,,,,0,U,486251,175169,-0.759668329,51.46892697,BCT,HAR,OTH,,,,65,2006-05-10T00:00:00,2010-08-10T00:00:00,5,rev,act
36006091092,winawpj,,,Halifax Way,en,,,Halifax Way,en,Pinkneys Road,en,,,adj,en,SE,E0055222,Maidenhead,,,,,,,1,U,486364,181650,-0.756457629,51.52716973,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2014-12-23T15:49:16,2,rev,act
36006001109,winajdj,,,Hill Farm,en,,,Hill Farm,en,Shurlock Road,en,,,adj,en,N,E0043298,Shurlock Row,,,,,,,0,U,483197,175045,-0.803654256,51.46826891,BCT,HAR,OTH,,,,65,2004-10-01T00:00:00,2010-11-08T11:30:38,2,rev,act
36006003110,winajmt,,,Bear Farm,en,,,Oak Tree Farm,en,Twyford Road,en,,,opp,en,W,E0043298,Shurlock Row,,,,,,,0,U,484075,173608,-0.791358471,51.45522138,BCT,HAR,OTH,,,,65,2004-10-01T00:00:00,2010-11-08T11:24:35,2,rev,act
36006002081,winaptw,,,Maidenhead Office Park West,en,,,Nortel,en,Westacott Way,en,,,in,en,E,E0043280,Littlewick Green,,,,,,,0,U,484937,178898,-0.777684975,51.50264708,BCT,MKD,OTH,,Not in Use,en,65,2004-06-23T00:00:00,2004-06-23T00:00:00,1,rev,act
36006001080,wingdam,,,Westacott Way Factory,en,,,Scottish and Southern Energy,en,Westacott Way,en,,,opp,en,N,E0043280,Littlewick Green,,,,,,,0,U,484616,180139,-0.782011179,51.51385103,BCT,MKD,OTH,,Not in Use,en,65,2004-04-21T00:00:00,2007-02-07T00:00:00,2,rev,act
36006097097,winawta,,,St Joseph's Church,en,,,Norfolk Road,en,Cookham Road,en,,,opp,en,N,E0055222,Maidenhead,,,,,,,0,U,488818,181653,-0.721091857,51.52681656,BCT,MKD,OTH,,,,65,2004-04-22T00:00:00,2007-03-07T00:00:00,2,rev,act
36006003035,wingdjg,,,Veterinary Hospital,en,,,,,Summerleaze Road,en,Blackamoor Lane,en,opp,en,E,E0055222,Maidenhead,,,,,,,0,U,489376,182435,-0.712852323,51.53375814,BCT,MKD,OTH,,,,65,2007-12-17T09:20:00,2008-12-14T00:00:00,2,rev,act
36006001081,winadaw,,,Maidenhead Office Park East,en,,,Nortel,en,Westacott Way,en,,,in,en,W,E0043280,Littlewick Green,,,,,,,0,U,485026,178867,-0.776410508,51.50235505,BCT,CUS,OTH,,Not in Use,en,65,2004-04-21T00:00:00,2004-04-21T00:00:00,1,rev,act
36006002366,winagap,,,Quarry Wood Road,en,,,Marlow Road,en,Quarry Wood Road,en,,,E-bound,en,SE,E0053878,Bisham,,,,,,,0,U,485219,185952,-0.771918097,51.56601554,BCT,CUS,OTH,,,,65,2004-05-28T00:00:00,2007-03-07T00:00:00,2,rev,act
36006001367,winadjm,,,Stoneyware,en,,,Stoneyware,en,Marlow Road,en,,,opp,en,SW,E0053878,Bisham,,,,,,,0,U,485083,185639,-0.773955387,51.5632224,BCT,CUS,OTH,,,,65,2004-05-28T00:00:00,2007-03-07T00:00:00,2,rev,act
36006001366,winadjg,,,Quarry Wood Road,en,,,Marlow Road,en,Quarry Wood Road,en,,,W-bound,en,NW,E0053878,Bisham,,,,,,,0,U,485211,185934,-0.772037845,51.56585494,BCT,CUS,OTH,,,,65,2004-05-28T00:00:00,2007-03-07T00:00:00,2,rev,act
36006001452,wingdpa,,,Woodlands Park Village Centre,en,,,Car Park,en,Manifold Way,en,,,o/s,en,E,E0053891,White Waltham,,,,,,,0,U,485888,178330,-0.764125202,51.49739759,BCT,MKD,OTH,,,,65,2010-02-22T15:52:00,2010-02-22T00:00:00,1,rev,act
36006002297,winatdp,,,St Michaels School,en,,,Kings Road,en,High Street,en,,,opp,en,SW,E0053889,Sunninghill,,,,,,,0,U,493656,167868,-0.655020379,51.40212207,BCT,MKD,OTH,,,,65,2004-05-07T00:00:00,2008-03-24T00:00:00,1,rev,act
36006001421,winapgd,,,Bull PH,en,,,Bisham Court,en,Marlow Road,en,,,nr,en,SW,E0053878,Bisham,,,,,,,1,U,484999,184973,-0.775327709,51.55724816,BCT,MKD,TIP,,,,65,2004-05-25T00:00:00,2007-03-07T00:00:00,1,rev,act
36006001379,winadmw,,,Ormandy House,en,,,Broadmoor Lane,en,Church Hill,en,,,adj,en,N,E0053891,White Waltham,,,,,,,0,U,485517,177082,-0.769770318,51.48623499,BCT,CUS,OTH,,,,65,2006-09-07T00:00:00,2006-09-07T00:00:00,1,rev,act
36006001378,winadmt,,,Littlefield Farm,en,,,Littlefield Green,en,Howe Lane,en,,,o/s,en,NE,E0053891,White Waltham,,,,,,,0,U,486159,176180,-0.76074628,51.47802925,BCT,HAR,OTH,,,,65,2006-05-10T00:00:00,2010-08-10T00:00:00,9,rev,act
36006001183,winapag,,,Whites Lane,en,,,Whites Lane,en,Slough Road,en,,,o/s 101D,en,NW,E0053882,Datchet,,,,,,,0,U,498463,177778,-0.583184561,51.490388,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2008-03-24T00:00:00,1,rev,act
36006738738,windwdm,,,Stirling Grove,en,,,No 3,en,Halifax Road,en,,,adj,en,W,E0055222,Maidenhead,,,,,,,0,U,486555,181654,-0.753704086,51.52717649,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2012-12-20T08:34:10,3,rev,act
